Date,Close,High,Low,Open,Volume
2010-10-04,12.982282638549805,13.128918188966619,12.895294291790481,13.046901389653915,77542380
2010-10-05,13.376957893371582,13.420948843654127,13.086667441167995,13.132150139861492,140143716
2010-10-06,13.280526161193848,13.419706767458681,13.170921954688332,13.402557816421368,110381508
2010-10-07,13.172660827636719,13.35135807385508,13.151038527144223,13.326753223787446,95736168
2010-10-08,13.330230712890625,13.361297908385287,13.113259488113416,13.241256219894417,114253632
2010-10-11,13.392117500305176,13.535275145545302,13.350612798444951,13.383170798637673,104946948
2010-10-12,13.455493927001953,13.569820569846993,13.366021231607323,13.423930427181636,149993856
2010-10-13,13.50296401977539,13.607100359170943,13.478856421213933,13.594922957893896,122101776
2010-10-14,13.444062232971191,13.551429280470188,13.349120738768708,13.524836380103837,265098636
2010-10-15,14.948201179504395,14.952923628259983,14.703393451895698,14.894020882951109,592399008
2010-10-18,15.35232162475586,15.40153227059021,14.925834096567094,14.925834096567094,283644072
2010-10-19,15.106767654418945,15.280494285731182,14.983245217910694,15.132117902955502,183332484
2010-10-20,15.110496520996094,15.344120409801285,15.098567270120395,15.114472622240728,140862996
2010-10-21,15.210160255432129,15.309822308243453,15.061286606977502,15.198230056834742,116703180
2010-10-22,15.223580360412598,15.280495057282636,15.161943214613535,15.208418514753587,90153756
2010-10-25,15.322248458862305,15.527042291260775,15.28422261155127,15.299631660816567,126209664
2010-10-26,15.374442100524902,15.43980720061962,15.18630089744845,15.23774774814245,100415484
2010-10-27,15.321503639221191,15.409237383616237,15.218609943268476,15.304106538745664,89586324
2010-10-28,15.373945236206055,15.434090635398706,15.242717791345406,15.410479337227411,87284628
2010-10-29,15.252657890319824,15.38438162797637,15.23501169253964,15.336414581635346,91040868
2010-11-01,15.284967422485352,15.42563880528066,15.190772283975509,15.30311086930688,123360516
2010-11-02,15.29987907409668,15.409236056232654,15.274528826159132,15.37617986332145,79824096
2010-11-03,15.41370964050293,15.454718038375407,15.247687998405953,15.347102841602682,135084780
